"block_id","urbanisation","q_true","qual_true","beta_a","beta_b"
233,0.570603719707621,0.570603719707621,0.731737905589652,1.32278481012658,37.7848101265823
234,0.498512682654748,0.498512682654748,0.737926268984965,1.34810126582278,37.7848101265823
235,0.420211037146338,0.420211037146338,0.743518698907369,1.37341772151899,37.7848101265823
236,0.322198214108817,0.322198214108817,0.781341311583387,1.39873417721519,37.7848101265823
237,0.218169925440511,0.218169925440511,0.79839467472983,1.42405063291139,37.7848101265823
238,0.160715265703346,0.160715265703346,0.818235045675936,1.4493670886076,37.7848101265823
239,0.145164015124023,0.145164015124023,0.85429114719129,1.4746835443038,37.7848101265823
240,0.120506669615761,0.120506669615761,0.85381881877087,1.5,37.7848101265823
241,0.513745109557949,0.513745109557949,0.851610272358523,0.512658227848101,38.2911392405063
242,0.486874636496723,0.486874636496723,0.852960082759284,0.537974683544304,38.2911392405063
243,0.488083268079185,0.488083268079185,0.859687371924769,0.563291139240506,38.2911392405063
244,0.522931207872059,0.522931207872059,0.850472393953261,0.588607594936709,38.2911392405063
245,0.433264432947048,0.433264432947048,0.863939303158839,0.613924050632911,38.2911392405063
246,0.307140356584531,0.307140356584531,0.836862733630838,0.639240506329114,38.2911392405063
247,0.306315062868543,0.306315062868543,0.809302437483621,0.664556962025316,38.2911392405063
248,0.241323859180902,0.241323859180902,0.801911427987662,0.689873417721519,38.2911392405063
249,0.277718662656111,0.277718662656111,0.789840103100257,0.715189873417722,38.2911392405063
250,0.305079267765787,0.305079267765787,0.763306705018766,0.740506329113924,38.2911392405063
251,0.298124181364551,0.298124181364551,0.760614868275311,0.765822784810127,38.2911392405063
252,0.304256826361693,0.304256826361693,0.746012485308898,0.791139240506329,38.2911392405063
253,0.179596111155576,0.179596111155576,0.726349672857963,0.816455696202532,38.2911392405063
254,0.125475159444566,0.125475159444566,0.710985312539662,0.841772151898734,38.2911392405063
255,0.0905640491884857,0.0905640491884857,0.693944399132833,0.867088607594937,38.2911392405063
256,0.0576345599785449,0.0576345599785449,0.662089788912771,0.892405063291139,38.2911392405063
257,0.0817059614700848,0.0817059614700848,0.745479884812004,0.917721518987342,38.2911392405063
258,0.0519679349412145,0.0519679349412145,0.684015983131862,0.943037974683544,38.2911392405063
259,0.0405001102966965,0.0405001102966965,0.695680355700143,0.968354430379747,38.2911392405063
260,0.037423328399758,0.037423328399758,0.678199886638049,0.993670886075949,38.2911392405063
261,0.0308485694774586,0.0308485694774586,0.63259632115179,1.01898734177215,38.2911392405063
262,0.0411810851575662,0.0411810851575662,0.635074642084028,1.04430379746835,38.2911392405063
263,0.0592949591292924,0.0592949591292924,0.652340391734102,1.06962025316456,38.2911392405063
264,0.119183856665709,0.119183856665709,0.751423316604443,1.09493670886076,38.2911392405063
265,0.231314050000422,0.231314050000422,0.793509196483191,1.12025316455696,38.2911392405063
266,0.400075937102675,0.400075937102675,0.810202021960707,1.14556962025316,38.2911392405063
267,0.393714291215887,0.393714291215887,0.818326873385678,1.17088607594937,38.2911392405063
268,0.462310217984181,0.462310217984181,0.783922754918135,1.19620253164557,38.2911392405063
269,0.497891242580547,0.497891242580547,0.736401918511859,1.22151898734177,38.2911392405063
270,0.567557864732272,0.567557864732272,0.762644368289361,1.24683544303797,38.2911392405063
271,0.634210427586942,0.634210427586942,0.740531260392851,1.27215189873418,38.2911392405063
272,0.652884578588605,0.652884578588605,0.724111528683466,1.29746835443038,38.2911392405063
273,0.631377366079315,0.631377366079315,0.767305533405296,1.32278481012658,38.2911392405063
274,0.532359146510078,0.532359146510078,0.765766748084543,1.34810126582278,38.2911392405063
275,0.472653896453667,0.472653896453667,0.803241369206726,1.37341772151899,38.2911392405063
276,0.362635183122736,0.362635183122736,0.797730776903453,1.39873417721519,38.2911392405063
277,0.204882632050768,0.204882632050768,0.819003978964904,1.42405063291139,38.2911392405063
278,0.150888318791401,0.150888318791401,0.837478552786822,1.4493670886076,38.2911392405063
279,0.0951571504878363,0.0951571504878363,0.822499089444767,1.4746835443038,38.2911392405063
280,0.0556385546685501,0.0556385546685501,0.787994169437122,1.5,38.2911392405063
281,0.539251828155691,0.539251828155691,0.872474402280186,0.512658227848101,38.7974683544304
282,0.601968706085017,0.601968706085017,0.838154732760127,0.537974683544304,38.7974683544304
283,0.582293127795501,0.582293127795501,0.838003047448555,0.563291139240506,38.7974683544304
284,0.613195129422965,0.613195129422965,0.844112078175051,0.588607594936709,38.7974683544304
285,0.515694071266882,0.515694071266882,0.839416594659996,0.613924050632911,38.7974683544304
286,0.491121448363678,0.491121448363678,0.838340384421588,0.639240506329114,38.7974683544304
287,0.366301412033022,0.366301412033022,0.839274393009117,0.664556962025316,38.7974683544304
288,0.334190671752632,0.334190671752632,0.813560206722423,0.689873417721519,38.7974683544304
289,0.343358567501864,0.343358567501864,0.809421532224698,0.715189873417722,38.7974683544304
290,0.370457610995649,0.370457610995649,0.823158835468971,0.740506329113924,38.7974683544304
291,0.357184194242845,0.357184194242845,0.768563697384704,0.765822784810127,38.7974683544304
292,0.308380457001718,0.308380457001718,0.802231937699505,0.791139240506329,38.7974683544304
293,0.260236681600135,0.260236681600135,0.74911508731183,0.816455696202532,38.7974683544304
294,0.192853823081149,0.192853823081149,0.74909502755215,0.841772151898734,38.7974683544304
295,0.13645598892602,0.13645598892602,0.754496817651383,0.867088607594937,38.7974683544304
296,0.0728348142276965,0.0728348142276965,0.713223855305849,0.892405063291139,38.7974683544304
297,0.0476078113922432,0.0476078113922432,0.68090423817586,0.917721518987342,38.7974683544304
298,0.0311977497013287,0.0311977497013287,0.66502582828864,0.943037974683544,38.7974683544304
299,0.0223294560863417,0.0223294560863417,0.649949617522564,0.968354430379747,38.7974683544304
300,0.0219675268946377,0.0219675268946377,0.631603916152757,0.993670886075949,38.7974683544304
301,0.0106843802544106,0.0106843802544106,0.625426407052422,1.01898734177215,38.7974683544304
302,0.0269798312518934,0.0269798312518934,0.625933095856429,1.04430379746835,38.7974683544304
303,0.0489522189513191,0.0489522189513191,0.658332226224518,1.06962025316456,38.7974683544304
304,0.139129683236642,0.139129683236642,0.766786296842611,1.09493670886076,38.7974683544304
305,0.281667913576595,0.281667913576595,0.801533240556736,1.12025316455696,38.7974683544304
306,0.395662692746124,0.395662692746124,0.788550442788952,1.14556962025316,38.7974683544304
307,0.405526502329437,0.405526502329437,0.798148061471743,1.17088607594937,38.7974683544304
308,0.425386600702632,0.425386600702632,0.795204729932245,1.19620253164557,38.7974683544304
309,0.497270818768111,0.497270818768111,0.776634540062653,1.22151898734177,38.7974683544304
310,0.643874579081161,0.643874579081161,0.770478549017519,1.24683544303797,38.7974683544304
311,0.690175838764132,0.690175838764132,0.758590759138258,1.27215189873418,38.7974683544304
312,0.724757429534183,0.724757429534183,0.748296937758965,1.29746835443038,38.7974683544304
313,0.692561187982375,0.692561187982375,0.769501393366931,1.32278481012658,38.7974683544304
314,0.55129655090149,0.55129655090149,0.811930890122819,1.34810126582278,38.7974683544304
315,0.5303176028223,0.5303176028223,0.819201179505055,1.37341772151899,38.7974683544304
