"Elevation.Elevation_b1t0","Elevation.Elevation_b1t0.1","Elevation.Elevation_b1t0.2","Elevation.Elevation_b1t0.3","Elevation.Elevation_b1t0.4","Elevation.Elevation_b1t0.5","Elevation.Elevation_b1t0.6","Elevation.Elevation_b1t0.7","Elevation.Elevation_b1t0.8","Elevation.Elevation_b1t0.9","Elevation.Elevation_b1t1","Elevation.Elevation_b3t0","Elevation.Elevation_b3t0.1","Elevation.Elevation_b3t0.2","Elevation.Elevation_b3t0.3","Elevation.Elevation_b3t0.4","Elevation.Elevation_b3t0.5","Elevation.Elevation_b3t0.6","Elevation.Elevation_b3t0.7","Elevation.Elevation_b3t0.8","Elevation.Elevation_b3t0.9","Elevation.Elevation_b3t1","Elevation.Elevation_b5t0","Elevation.Elevation_b5t0.1","Elevation.Elevation_b5t0.2","Elevation.Elevation_b5t0.3","Elevation.Elevation_b5t0.4","Elevation.Elevation_b5t0.5","Elevation.Elevation_b5t0.6","Elevation.Elevation_b5t0.7","Elevation.Elevation_b5t0.8","Elevation.Elevation_b5t0.9","Elevation.Elevation_b5t1","Elevation.Elevation_b7t0","Elevation.Elevation_b7t0.1","Elevation.Elevation_b7t0.2","Elevation.Elevation_b7t0.3","Elevation.Elevation_b7t0.4","Elevation.Elevation_b7t0.5","Elevation.Elevation_b7t0.6","Elevation.Elevation_b7t0.7","Elevation.Elevation_b7t0.8","Elevation.Elevation_b7t0.9","Elevation.Elevation_b7t1","Elevation.Elevation_b9t0","Elevation.Elevation_b9t0.1","Elevation.Elevation_b9t0.2","Elevation.Elevation_b9t0.3","Elevation.Elevation_b9t0.4","Elevation.Elevation_b9t0.5","Elevation.Elevation_b9t0.6","Elevation.Elevation_b9t0.7","Elevation.Elevation_b9t0.8","Elevation.Elevation_b9t0.9","Elevation.Elevation_b9t1"
531.9209719,532.35788344,532.64801748,532.9293107,533.02649072,533.23819615,533.47128186,533.8225032,534.11492038,534.30719123,534.9079607,529.0320002,530.39545278,531.18669874,531.80979727,532.8951302,533.82027075,534.93402926,535.64702095,536.53642282,537.71066954,540.2652348,525.9583863,529.70422589,531.08891042,532.24765877,533.62877232,535.0416124,536.60516312,538.47037902,540.21931884,542.94376574,547.942215,524.2114344,528.90606789,531.21494104,533.1732296,535.00581112,537.1282654,539.69489354,541.75759063,544.493177,552.27961558,575.6917578,520.8108626,527.63249254,531.413544,534.45330244,537.79186434,540.6778557,543.2572684,546.26213456,551.8733923,558.81408676,617.3781061
556.7042655,557.06433158,557.21913266,558.03172961,558.43470682,558.99672245,559.73389184,560.16361442,561.48186912,562.74858638,565.0788354,551.8833195,554.91112168,556.19372026,558.00223105,559.45424226,561.0083802,562.43418492,564.26768921,567.4889236,573.77060213,592.4701104,539.688836,551.11551696,554.1576809,556.81758747,558.88529518,561.2316901,564.53898606,570.00761002,576.71919226,586.28683555,604.2502432,532.8584771,541.99187161,549.04540254,553.92088335,557.3337847,561.2316901,566.47241542,573.32913418,580.81193964,591.37536177,623.1238139,529.9969252,538.17198641,544.43697022,552.5273989,556.9645862,562.2886672,568.41650578,577.93544749,587.453493,596.97908484,624.2984511
503.492624,503.78470056,503.89254378,504.67592114,505.36484888,505.4269059,506.1089178,506.85444476,506.91870162,507.91850847,508.4416184,497.7117866,500.0393689,501.8821646,503.84999219,505.4463921,506.918788,508.37597316,510.07895486,511.84975502,514.33764879,521.1902278,492.8940453,496.04343755,498.8514625,502.31926805,505.407798,508.41820605,512.4185404,517.1004011,521.705036,526.2029342,538.6631809,490.9076025,493.67196215,496.2682183,500.7364382,505.9261463,511.4663235,517.4958736,522.0905865,526.3381886,531.66906915,551.7508057,488.5080986,493.16485034,495.21458858,500.08654098,506.8561009,513.1677902,518.44054654,523.84534756,530.44080398,539.06708386,589.8756036
575.3640091,576.82035272,578.65293128,579.35045192,581.26125384,582.0782418,583.46404682,584.50935922,586.11576592,587.49737428,593.2714849,563.705164,569.8499497,573.2201923,575.5568536,578.3313435,581.012995,583.2740172,587.5957536,592.4701104,595.8509209,605.7950098,554.9631321,561.0402206,566.23402726,571.76759749,577.12546452,580.0189995,584.08808336,589.26394662,593.88830838,599.26146386,616.1057352,548.7056444,556.9144378,561.4614649,567.8008444,575.5568536,581.2166046,587.470695,592.4701104,598.0843463,605.9980409,659.0019038,538.4685991,553.58606674,558.60636656,564.08985974,572.67903452,580.5148425,587.58343132,594.06334576,601.25108904,612.7800133,663.9458215
521.705036,522.91796379,523.6342986,524.54991682,524.84111912,525.8951012,526.1990392,527.39786353,531.0149172,535.69422332,538.6631809,511.684968,517.56443278,522.55859712,524.6520387,526.35822966,528.44301325,530.2844775,532.43625875,534.33976854,537.21114887,546.8580745,505.407798,511.31464098,517.43234116,522.87522186,526.3377674,530.1972147,534.28360268,538.19379286,544.12880738,555.9796564,603.2838551,499.2932862,507.61907194,514.96391648,521.53016808,526.28939642,530.861166,536.27911472,543.7462721,559.29202278,580.7076855,627.8892647,494.4419273,504.0265743,513.61782462,519.95765664,525.40677862,530.6640467,537.8509624,548.09321062,558.00120538,579.37016764,638.6035757
499.0288204,499.7277265,499.97795586,500.66018604,501.09669416,501.6167893,502.50348898,503.0601159,503.51387094,504.8665789,506.351256,493.5275053,495.13664363,497.22880802,498.95397223,500.80373384,503.0450478,504.90999294,506.85444476,509.11562676,514.7040622,526.0116844,491.9722438,493.63987332,494.88960084,497.1283948,500.08066402,503.8540854,506.9519395,511.0505607,514.81453886,521.27101426,539.3007731,490.5189262,493.206009,494.41584626,496.04351996,499.59327944,504.6214474,509.90067364,515.52050948,520.30682344,526.1986038,547.836812,488.4109736,492.6419164,494.2255766,496.1838041,499.9818307,506.1136867,512.0273707,517.9085792,523.4739731,530.3421821,551.7508057
537.4831157,538.05202599,538.30411566,538.45501,539.1084753,539.2853741,539.46568346,539.8473123,540.260833,540.49688036,541.1695194,534.1619621,535.8617042,537.0570198,538.27525525,539.0850462,539.9826147,540.8244836,541.81734885,542.6698748,544.12852445,554.3381152,530.686465,534.14980494,536.49496858,538.46689454,540.21201828,541.53148,542.77806236,544.30105752,546.19912218,552.92216292,571.4491421,528.3831758,532.30975246,535.57088844,538.79962882,541.34053704,543.4935684,545.4462204,548.35213812,553.03540704,557.56852112,577.5434695,525.5756264,531.75185035,535.4296455,539.4924303,543.0431747,545.9188511,549.7435082,553.73357345,557.6260823,564.0932361,592.4701104
577.5883629,577.83047493,578.59159918,579.02685948,579.43612422,579.8609225,581.02564446,582.57811953,584.16364572,584.48449522,591.9120495,570.8443537,577.20177162,579.44210344,584.04991544,586.50505314,590.0751734,592.5969233,595.82861578,599.08498096,604.12136042,616.1057352,558.9221401,570.18819414,575.17087242,579.02501426,582.64529746,588.231366,593.24892914,597.62215616,604.21428218,614.94122912,663.7718093,552.7090807,562.51753182,570.78174712,577.78244888,582.31263272,587.6778295,592.97696814,598.15968058,607.72358012,620.40812852,663.9458215,546.7687611,557.71442476,564.11513022,573.33001732,579.36452658,584.7968068,591.00797634,596.58533072,604.81912962,619.25943106,670.3881149
535.4296455,535.5374542,536.00921284,536.2992541,536.6879555,536.8591919,537.43778902,538.24204746,539.39963394,541.05538678,542.7509477,532.4578694,534.24049148,535.47209492,536.56746538,537.49304712,538.4392067,539.38185734,540.70605479,543.15487046,545.00936911,548.3813042,529.8244033,532.26089034,534.25232524,536.39057458,538.4083989,539.9009988,541.32049748,542.57814558,544.17097052,547.6151027,577.2789154,527.1795647,531.57724074,534.04145294,536.57847728,539.33592758,541.5814762,543.50744504,545.3657299,547.9648715,557.0950302,592.2298021,524.8288581,531.18424647,534.3753216,537.9421044,540.9563984,543.68963335,546.33610166,549.56418579,553.8626943,562.4683138,592.2298021
529.6491142,530.13314766,531.80359068,532.47133835,533.9519533,534.239644,534.79170846,535.76425827,536.92336204,538.2240382,538.4150367,522.6791118,527.88624548,531.46087778,534.31209603,536.16667224,537.70163855,540.46193736,543.62722889,549.54771224,559.07407,591.0022707,511.684968,522.2161557,527.08557604,530.35653366,534.19006722,537.672451,542.3148084,549.48146868,563.3433846,583.20152016,604.2924893,505.407798,517.25548982,522.69826412,527.24837303,531.556665,536.8616246,543.55802336,549.45461647,558.7105777,576.61294246,604.2924893,499.7726713,513.0192829,520.2920376,526.1304058,531.3401256,537.55140195,546.3906947,552.2562872,558.372509,575.3239028,638.6035757
543.2962834,544.43746167,545.36105808,545.96986579,547.53581114,547.73762155,548.90351892,549.41668283,551.77420834,552.49500355,552.7206392,539.4036627,542.0928819,543.6984217,545.94567445,547.6639941,549.6251878,551.6732307,552.76352505,555.1008822,559.3055396,568.4607073,534.1042411,539.36865915,542.85444888,546.27214869,549.15199776,551.16652575,552.55945894,554.15530773,557.11525982,561.4296879,581.7391019,532.0023273,537.9239175,542.7820153,546.5401688,549.8912957,552.2955515,554.3430464,556.9635769,559.3028949,563.842697,587.0422955,529.0892959,535.24967648,542.23707744,546.34717938,550.13170082,552.5876527,555.59124974,558.92596882,562.43438836,569.00374378,604.2924893
538.2212212,538.68515814,539.26693236,539.66133101,540.27624418,540.7525822,541.35950702,541.52137241,542.78126324,543.53759206,545.4570794,533.9349244,536.07867285,538.53779366,540.38505242,542.47733684,543.67576105,544.85030096,546.34641477,548.14197798,550.70453594,568.0166157,530.7947417,533.9349244,535.8259926,538.546541,541.2133467,543.2573158,545.5144627,547.811249,550.7048311,556.5892758,592.2298021,528.2604728,532.81545963,535.40851142,538.4089061,540.94696712,543.90571735,547.50000482,551.90010757,556.38563854,562.35681342,592.2298021,525.5756264,531.75368721,535.57036276,539.58365478,542.55894762,545.8560833,550.62513108,554.34968773,559.42973288,567.2584974,592.2298021
510.3436538,510.6760265,511.8631885,512.40189421,512.46373728,512.8188612,513.54797472,514.87788527,515.04414024,516.59137476,518.323905,503.8131533,507.53844162,510.12455142,512.44052794,514.88188504,518.07895855,519.74337962,521.84808803,524.97022706,529.84234011,539.3007731,495.0302781,502.2374964,506.7774316,511.26112495,514.8738855,517.9226405,520.4308686,523.79885945,528.3811355,534.65883635,551.7508057,493.1158464,497.10490168,503.0617264,508.86375037,513.2517055,517.42096705,520.89780894,524.48020197,528.89536306,534.67722765,551.7508057,491.3246921,495.03362614,499.52414442,505.58069806,511.23569512,515.9837222,520.90359006,526.3375568,531.7374566,539.67877866,601.9980688
547.1914026,547.88160653,548.0950107,548.19387105,548.78206058,549.0335193,549.66778482,550.02834685,550.18563846,551.09014185,551.5566959,543.5494492,546.98302068,548.83411694,550.27045999,551.44578616,552.5565461,553.548588,555.04490943,557.18182402,559.71844732,585.4352884,542.288108,548.04126622,550.70114746,552.46503694,554.3574034,556.7581153,559.07533706,562.35681342,568.04571886,580.45380874,604.2924893,529.6491142,543.25547206,547.61315322,550.77066348,552.89634786,555.5792957,558.5344529,561.75905592,567.2927416,578.93362908,604.2924893,522.6791118,536.72610664,543.21533158,547.50188511,550.76797658,553.1534494,556.24919434,559.54880415,565.04119652,577.29312497,610.472773
550.0213003,550.90518216,551.28438264,551.50212738,552.47874182,552.7745934,552.83546984,553.23973652,553.8258848,554.0434738,554.9631321,544.5718449,547.9517999,550.43827352,552.74838832,554.0434738,555.4388494,556.66360854,557.9045263,559.78291066,562.78268658,575.1625438,540.3261358,545.00340504,548.27194522,551.59181358,553.8689341,555.6529078,557.993647,560.47223626,564.11513022,571.5695484,604.2502432,536.9036416,541.90746202,545.23964018,550.94628488,554.87125646,557.4932299,560.44046354,564.51851988,570.90384812,578.65414092,604.2502432,531.7564425,540.00881932,544.33206184,549.33117948,554.69257426,558.68050715,563.43925386,570.47732686,579.1936818,589.13474823,636.3144877
545.897374,546.48063256,547.4189293,547.5292614,547.61275812,547.95685485,548.02918774,548.843204,548.88730432,549.1439629,549.8912957,540.6549123,543.25197816,545.29139284,546.73589108,548.00541196,549.37511015,551.1157243,552.54794381,553.74172788,557.46704769,563.3493734,534.1042411,540.0685796,543.2286483,546.30277705,549.4451188,552.1303333,554.0889213,556.51217645,559.3028949,563.6640837,587.0422955,531.5606651,537.99099754,542.84078912,546.82202094,550.19109172,552.5674282,555.38449228,558.56368438,562.21913268,567.87547154,592.2298021,529.0892959,535.53799364,541.39511914,546.12936706,550.0875658,552.9424129,556.0886649,559.41172494,563.7493791,570.36893392,592.2298021
497.9799944,498.69520456,499.77467446,500.22152766,501.66121586,502.664501,503.80818198,505.15337278,507.29225618,511.20301031,513.3293404,493.6614871,494.96490822,495.8712887,497.32175962,499.79611512,503.0644929,507.9565135,513.1768207,519.61812534,524.15144209,539.3007731,493.1210022,494.475397,495.52524348,496.63406124,498.49550172,501.64548935,506.36033288,511.45640592,516.44102108,523.3091413,539.3007731,492.3704075,493.90999467,495.26328904,496.70500992,498.43235878,501.5039359,505.4463921,510.1417701,514.87672776,519.97565544,539.3007731,490.6623093,493.6546467,495.26328904,497.26165062,499.86876406,502.8367499,506.60206376,511.31464098,516.24454548,522.29166764,551.7508057
518.8019104,519.57979078,520.10297308,520.42121562,521.9551895,523.07602555,523.43819896,525.19614714,527.61565604,529.71958499,531.6666269,511.2798535,516.6806476,518.73995,519.7943608,521.7297497,523.8444208,527.1053364,530.4710022,535.6340854,541.02873865,551.7508057,505.4479053,513.197278,516.677123,519.22227934,521.2446952,523.87281955,526.6608455,529.62027627,533.64242208,537.64406117,551.7508057,496.1856927,508.25301565,512.43324196,515.83271707,519.41742552,522.86378365,526.8753257,530.56185281,534.6864233,541.53721652,585.4076828,493.4290972,501.76137293,508.3878811,513.25301773,518.09008852,522.67772645,527.57824048,532.26910207,538.1813638,550.55518103,606.8949417
548.9990211,549.47545624,550.18244408,550.48652198,550.85157258,551.6004204,551.68188986,551.87580282,552.72325086,553.26836718,553.9228477,544.5718449,546.78319178,548.48278954,550.18945932,551.27838536,552.4939148,553.68386362,554.84308138,556.40779236,558.48031346,568.0656073,541.0318611,544.2637906,546.3664025,550.3033636,552.9826976,555.06347595,556.6661355,558.7074822,561.4392381,564.8538187,594.7043217,538.1461692,542.64471368,545.7719532,549.44166402,553.50455994,556.3084698,559.23964622,563.53554408,568.71592602,578.38772686,604.2502432,534.7739561,541.72191601,545.7719532,550.58008427,554.69820094,558.26816335,562.73996394,567.8550212,576.67508592,587.53131679,658.9541184
577.6260861,579.61447595,580.64497338,582.61501794,585.19901208,588.00289165,592.25802106,595.97719262,602.1488909,611.32302087,632.0214958,572.5671008,578.33581398,581.99474572,586.49427408,592.09564864,599.9252598,608.37866922,614.88891026,624.78390614,640.5902889,659.045679,562.3177154,572.3350573,578.3914909,582.4750731,587.8791858,593.28627725,600.2432253,608.706678,621.6107724,642.3081241,670.3881149,556.0070371,566.30789041,574.36901366,579.46299202,584.211025,590.1532841,595.62446776,603.72917767,614.32230402,635.52220231,670.3881149,550.0762224,561.06076442,567.50324714,574.31756288,579.32329806,584.331424,591.0785836,597.2087413,607.08534838,625.04201738,670.3881149
550.5613646,553.41640506,554.43704778,557.0044269,558.26026114,559.5547163,564.68317726,565.44109206,572.62113072,577.49055868,591.2503018,539.9009988,543.53486172,545.98962556,548.11268982,551.7291216,557.4559622,561.88913078,568.28805874,576.35895766,582.98324396,592.2298021,536.2840432,539.91073568,542.50592136,544.81660212,547.23094944,550.4396982,554.67052914,560.24011424,569.57879112,582.38023682,592.2298021,532.1825081,537.61847728,541.02919808,543.5957563,545.89005244,548.8775318,553.07546884,558.94343588,567.52917792,579.0244702,592.2298021,529.7633684,535.98118698,540.36453754,543.56986316,546.34717938,549.8912957,554.54338076,560.68926624,567.82959088,579.36819762,594.1776974
544.0693047,544.26845372,544.44165216,544.94517676,545.21582998,545.2684033,545.6920114,546.27223686,546.48932716,547.42581778,549.2465741,540.692812,542.49604365,543.3765788,544.24335425,544.9126866,545.41610335,546.1454697,547.16122895,549.3252647,551.7385294,561.8263197,537.8665353,540.71914632,542.61056648,544.5369277,545.90220362,547.5260904,549.27375288,551.17432772,553.51273064,556.12582044,585.3265153,535.0932918,540.5388687,543.4072976,545.910087,548.4178621,551.419239,553.7864303,556.2365335,559.2215136,563.8546804,596.4770191,532.2939749,539.7341175,543.74516798,547.29640776,551.67373088,555.3049281,558.60636656,562.85642868,568.07720712,579.37528402,604.2289872
543.0431747,543.66224765,544.8573422,545.28901585,545.9509662,547.50034475,548.2263397,549.59726465,551.310874,552.28066835,555.8074822,539.0288889,540.8263293,542.3207307,543.82218095,545.3410827,547.2111092,549.0813875,552.7068599,561.9986935,579.97664495,591.2503018,536.8591919,540.49301899,542.71851854,544.26978662,545.65137404,547.61372585,550.33208996,557.4588543,571.1876493,583.47811455,592.2298021,533.3786297,539.09187058,541.89863272,544.31655968,546.57001916,549.2042771,552.53047862,557.4762069,567.54244818,580.14856329,593.9937706,530.7947417,537.40614488,541.83086506,544.94233376,547.94833422,551.6004204,554.99281216,559.29691918,568.04685274,579.83280906,597.1356278
564.4534122,565.37051255,567.1541909,567.36114765,570.0344535,571.55007425,572.5671008,573.28141125,574.8848939,575.73126625,577.5938465,557.5109541,561.05164695,563.8546804,565.9864371,568.076768,572.54762575,576.1869896,580.216918,584.5744481,591.09568655,610.1858149,551.6004204,556.66082095,560.0015521,564.0309557,569.2925589,574.9142357,579.9189935,586.42091295,596.0896933,630.720724,669.1493192,546.1276007,554.0516915,558.8440261,563.7309675,569.3620773,578.3726707,585.4543438,594.1621113,606.4516745,628.7731078,670.3881149,542.0149903,552.60247558,557.8392047,564.09849134,571.0042386,579.1687315,586.2175649,593.28746166,603.51658096,618.4332719,670.3881149
542.3389628,542.81894134,543.27420908,544.32057546,545.44134286,546.3906947,547.48860146,548.12484636,548.7722839,549.3309143,551.0123646,540.678165,544.18573958,545.98777006,547.98708382,550.42048468,551.877409,555.1842603,558.79395328,562.5560859,569.83452938,590.3906466,530.1734023,542.3135354,546.3906947,549.4407538,551.877409,555.84964825,561.2667481,567.60874775,575.1661627,583.0989905,606.8949417,525.0929008,534.62468498,541.20989958,546.7754717,550.68699152,553.7598841,557.23412312,560.88029022,566.44263908,579.06559968,606.8949417,520.4941409,530.39917042,537.37630604,544.78213946,549.79266312,553.0410538,556.7289543,559.79677598,565.07096486,579.5261937,626.5545366
555.4263692,556.04187122,556.77733406,557.06870792,558.22563984,559.3609093,559.425901,560.10623532,561.52287132,562.00981252,562.4452493,549.8912957,553.02261796,554.81512714,556.5693097,558.04103408,559.5170469,561.40406694,563.55110158,566.05996332,570.84965866,583.039961,544.2935226,550.30134858,552.92363674,554.80852926,557.13765398,559.1246331,561.02570228,562.87693068,565.35087986,569.05533146,584.9387255,538.4487168,546.02615872,549.4606057,552.2398264,554.6062563,557.6845977,560.46287044,564.06765058,568.00365066,574.55595766,592.2298021,533.947238,543.67969285,547.92321956,551.42852788,554.38480042,557.59714225,560.90002002,565.63398659,572.1072401,580.48362161,606.8949417
502.8638418,504.52785142,504.85600854,505.83640842,506.49043618,506.7112976,508.16698836,509.07812508,511.2893034,512.60367268,517.9381163,496.2286968,499.12107584,500.45249272,502.11367496,503.73841974,505.7174266,507.8245757,509.85488236,512.75614652,517.78731984,526.0874663,494.4860328,496.65533959,498.07899012,499.94520207,502.11046778,504.61023955,507.8514469,510.94483707,513.8758528,521.00763187,539.3007731,493.4290972,495.67758385,497.355034,499.48559855,501.9295718,504.46282175,507.9862861,511.7973648,514.8786226,519.51258005,539.3007731,492.6654117,495.12360773,497.56979106,500.5679731,503.4242457,505.6728369,509.90452608,513.70988132,518.13621388,523.32558525,557.6073942
540.678165,541.12159838,541.3544139,542.20799799,542.9455214,545.2876517,546.537978,548.0652388,552.35721132,557.64928832,562.4998335,530.2545706,535.63909038,542.12788798,543.87100762,546.51100412,549.9618876,554.14781478,559.75664464,566.98446706,583.1304498,606.8949417,525.3694721,531.32999123,536.31664096,542.83426245,546.33817766,549.5774708,554.01024496,559.9060882,569.58423426,582.03689447,606.8949417,520.57862,529.57059935,533.89344034,538.83871374,544.28240524,548.7121573,552.01826484,557.79242076,566.29714224,579.46953036,606.8949417,515.4098988,525.0019822,530.8637073,536.95514625,544.250255,550.5306794,554.7503948,559.2015179,565.3181744,580.5388728,626.5545366
521.9359589,522.51479218,522.63576182,523.28257598,523.86964042,524.4167792,525.23538306,525.5974695,526.01281374,528.00104282,531.8302176,516.9939753,519.54566958,521.1913076,522.856256,524.99120188,526.6747967,528.13344998,529.47185059,530.60399816,533.31732417,549.4901942,512.6136181,516.3585082,519.2854585,521.81112082,525.30242758,528.5526563,531.55159856,533.84308076,537.33429608,541.9736926,567.3137089,508.3446037,513.7081005,517.43902092,520.89967974,525.03453968,528.6794337,531.95397234,535.60992372,540.93851084,551.92080412,606.8949417,501.5166267,510.1772213,514.6965187,519.1516748,523.839787,528.5526563,532.8355823,538.0669229,546.4694872,562.3912959,606.8949417
514.6460862,514.80201769,515.25205498,515.73904581,515.896969,516.62540515,517.0384777,517.1442478,517.31910064,517.83150385,518.4045861,510.5571969,512.17819138,513.52103798,514.87224172,516.26798208,517.5315352,518.3880193,519.71603951,521.04923834,522.63141032,532.7597659,505.6902591,510.6697174,512.9615589,514.8962529,517.0956727,519.21704025,520.9548423,523.69519045,527.1922021,531.8998416,549.4901942,497.8522877,505.92435118,510.18086866,513.24413444,515.98276108,518.768808,522.09660284,525.92504068,529.69228126,534.0909038,551.7508057,493.6614871,500.5629453,505.1299353,510.1772213,514.4413548,518.6758524,523.2189522,528.2343971,532.7597659,538.3752562,599.525988
558.0975513,558.5050104,559.06271472,559.61614356,559.917665,560.62945,560.9489177,561.34439842,561.75454414,562.0953603,562.3479917,553.1270914,555.44902346,557.35068942,559.22733554,561.20420558,562.8853193,564.39038052,565.92336507,567.53360134,569.46033202,584.3163933,548.8775318,553.93477676,557.0617188,559.36469862,561.84649866,564.4177895,567.29853656,570.60066408,575.28078766,580.39269358,592.2298021,540.2723508,549.25075285,553.4968459,557.446901,560.425378,564.0714973,567.875618,573.10261405,579.130436,585.26089545,597.8365044,535.0201726,544.6185723,548.8393898,552.6022949,556.9650836,560.69374025,565.361553,571.6461838,579.7739991,588.62657695,652.2319471
556.0850654,556.42001152,556.8081272,557.21948594,557.48475718,557.7312093,557.95881648,558.61547368,558.82346854,559.1203673,560.0015521,551.7923328,553.85179732,555.75105586,556.96521784,558.47302154,559.9792724,561.58111012,562.97530476,564.0372953,567.81777052,577.0803094,544.999345,550.7996655,554.2879028,557.4260292,560.0122387,563.30151925,566.0010128,569.35330165,574.8848939,586.41483345,612.3036655,542.6384234,547.50932754,551.69797658,555.50999144,559.54548186,564.0309557,568.10378098,573.9673796,582.37936292,596.43828652,669.1720646,539.925341,546.35507987,551.77509456,556.22805442,560.27072042,565.9750773,572.51465662,580.54199586,592.2760965,613.1374477,670.3881149
650.1334454,651.65098842,655.3617947,658.66740395,659.17927372,661.63381435,663.84512314,665.73779871,665.91298338,668.23748306,670.3881149,585.9266776,595.57236335,601.8122349,608.3223596,614.6264248,625.53359375,633.5897299,642.2445292,650.0874487,657.9038414,670.3881149,564.8018591,578.54786955,584.0487952,588.4957037,593.5642765,598.4995647,605.8042891,613.2386943,626.2100893,643.64416195,670.3881149,556.6555064,566.9009272,575.72488928,580.49702718,585.69335704,590.8045805,596.29052466,603.14872262,611.52033606,629.03305714,670.3881149,552.3982224,563.71523362,570.39173992,575.64633435,580.1538975,585.3141681,591.52619288,597.83593917,605.26327166,620.28349,670.3881149
567.6344032,567.99105653,570.00886582,571.52012385,572.09057676,574.97317455,576.94690434,579.09272656,582.8686165,583.74057409,586.7397038,556.6555064,559.98818428,562.66304294,564.8532642,567.36268996,571.597763,581.20397538,586.34401422,591.52437146,605.90089984,635.6455936,552.5112625,557.76839702,561.48404056,564.84954766,567.93345774,571.8029893,580.29023864,587.84662384,610.20445228,633.63809362,670.3881149,546.7557575,555.5804017,561.0714734,565.6878384,570.8234647,576.2504083,584.3402834,595.7499099,608.3708559,628.7731078,670.3881149,544.0693047,551.70460187,557.80470024,564.53714157,571.45300072,579.0194786,586.7656418,595.52644464,603.6199966,617.46553632,670.3881149
553.1315141,557.60646402,558.72118334,559.82350588,560.84756502,561.37610225,562.22445652,568.00018556,574.07697288,579.12975028,581.4321175,540.9650877,547.32518546,551.53235566,553.51769512,557.0171544,559.0582597,562.5530972,567.79261458,572.9848551,580.93452846,601.9328154,537.1520061,546.79258475,550.9871426,554.34475405,557.2189915,559.33859735,561.9707154,565.94617435,573.5546631,582.6680228,626.5545366,531.8535762,543.68518776,548.6285501,553.31755038,557.26510694,559.8714638,563.17535724,567.04091582,572.68224072,582.893923,626.5545366,525.8469157,538.43887417,547.9204618,551.70524144,555.3130003,558.89633765,562.60144042,567.27750732,573.76489358,583.92941488,626.5545366
549.2654981,550.54247311,552.51680946,553.68852709,555.53912686,561.6920836,568.83153226,573.83001033,574.3863011,582.14959129,592.4946914,545.0846255,547.93801215,550.2639038,552.66591725,553.9270198,556.58724715,559.1639652,562.9404457,567.3048826,576.3210793,596.4770191,543.2913826,546.74645798,549.58468016,552.11011446,554.21987468,556.4740074,558.6163618,561.46045684,565.38613012,572.83450696,596.4770191,540.3402715,545.4509388,549.2541437,552.74218067,556.35254244,559.42897645,562.78124076,566.87192722,571.42315492,581.3319295,600.6458346,538.4043413,545.00642806,550.13359436,554.8942954,559.18568828,563.87305615,569.03437472,574.73693398,581.36547844,589.18164135,643.5764534
552.4879268,553.34043541,556.09534154,560.27262885,564.3844339,569.8439033,577.39291846,583.91347035,586.54681724,588.06605628,588.953928,546.9015274,549.28141486,551.85245672,554.60427958,559.61584538,570.9290767,579.57986478,583.48030268,586.75063236,588.74384484,593.9937706,542.1076579,546.77189192,549.46568376,552.68573264,557.5141967,566.5022294,573.01120858,577.81489017,582.70222588,588.04966462,597.1356278,539.0288889,544.99830802,549.20980634,554.09893306,558.92649632,562.9996809,569.27816438,576.28440802,582.54055004,588.90771436,620.9873319,536.8591919,544.17353261,548.30487908,553.1821381,558.25421176,563.347142,568.41721122,575.46052261,583.59512358,591.14784439,677.3844448
567.5468716,568.44775878,569.20722614,570.30395492,570.66040344,571.6285235,571.75115762,572.3778609,573.03202512,573.72419692,575.3744082,560.904702,564.942799,568.0098368,571.1100509,573.4289532,575.9523001,578.3071154,580.5349621,584.7061277,588.1155247,591.0881992,548.329809,558.09654757,563.1573297,567.26072454,570.96527154,575.53693865,579.27123074,582.53015396,586.66501108,589.24785728,597.1402482,541.53148,550.24784145,554.9798786,559.30959015,563.4760259,568.23832725,574.3542538,579.83379565,586.3631358,592.203418,633.776024,538.5229187,545.6388245,550.1957337,554.8949025,559.0161964,563.4760259,569.3807873,577.2789154,585.7309051,596.7772546,680.2767175
526.9752113,528.12980635,528.55300354,529.20222926,531.08786116,531.4195685,532.67324224,533.06811563,533.43239196,536.42891371,538.0215252,518.199126,522.64692704,524.585632,525.8221091,527.28002398,529.2428883,530.56422686,531.93867634,533.50793076,536.80905028,542.5194642,512.608501,517.10724274,520.80850022,524.74832534,527.1686927,529.3161786,531.79490886,533.85375122,537.83957704,544.39496284,595.1213408,509.642382,514.6647246,518.475027,523.02770905,527.356539,531.31973445,534.8630131,540.0429918,550.504357,569.44010405,613.3391089,504.944723,513.16748885,518.14789496,522.92371183,528.20662326,532.87664035,538.47654282,545.98296557,554.00510642,570.28211248,626.5545366
