"var1","var2","qv1","qv2","qv12","pv12","interaction","LocationID"
"x2","x3",0.377265203998399,0.207974594266848,0.499614893214959,1.04508985909746e-08,"Enhance, bi-",117
"x2","x6",0.377265203998399,0.210663230563624,0.545754819644139,5.85138093533999e-09,"Enhance, bi-",117
"x2","gc_x1",0.377265203998399,0.046872198523892,0.425483919898668,0.00245723140780751,"Enhance, nonlinear",117
"x3","x6",0.207974594266848,0.210663230563624,0.44629898960734,2.71945133079043e-10,"Enhance, nonlinear",117
"x3","gc_x1",0.207974594266848,0.046872198523892,0.277121726128828,0.00133483262158929,"Enhance, nonlinear",117
"x6","gc_x1",0.210663230563624,0.046872198523892,0.311998015448208,0.0716688593426396,"Enhance, nonlinear",117
"x1","x2",0.35832205058625,0.147559309107889,0.469704588105595,9.37034227987965e-10,"Enhance, bi-",118
"x1","x3",0.35832205058625,0.133287400947536,0.37950770248887,1.41880307502618e-09,"Enhance, bi-",118
"x1","x6",0.35832205058625,0.198717965568278,0.484329059847366,3.77926467898249e-10,"Enhance, bi-",118
"x1","gc_x1",0.35832205058625,0.0467989596532647,0.377833116631522,1.66154541236807e-08,"Enhance, bi-",118
"x2","x3",0.147559309107889,0.133287400947536,0.285631024430662,5.00184116347668e-10,"Enhance, nonlinear",118
"x2","x6",0.147559309107889,0.198717965568278,0.539679707519467,3.80381726117207e-10,"Enhance, nonlinear",118
"x2","gc_x1",0.147559309107889,0.0467989596532647,0.330733418330255,5.61283727321671e-05,"Enhance, nonlinear",118
"x3","x6",0.133287400947536,0.198717965568278,0.358650746630016,5.26419796642585e-10,"Enhance, nonlinear",118
"x3","gc_x1",0.133287400947536,0.0467989596532647,0.17630979214815,0.000287758435704166,"Enhance, bi-",118
"x6","gc_x1",0.198717965568278,0.0467989596532647,0.307863921935832,6.99617630495197e-08,"Enhance, nonlinear",118
"x1","x2",0.359099675668747,0.26338090591271,0.544610061079782,3.54015483594594e-10,"Enhance, bi-",119
"x1","x3",0.359099675668747,0.027852423845543,0.536506491579902,9.61605350902062e-10,"Enhance, nonlinear",119
"x1","x6",0.359099675668747,0.0276463837796423,0.499123424949247,3.12547321357215e-10,"Enhance, nonlinear",119
"x1","gc_x1",0.359099675668747,0.348688307475899,0.510140191108478,4.20294132830179e-10,"Enhance, bi-",119
"x2","x3",0.26338090591271,0.027852423845543,0.552028417652205,3.75349862302699e-10,"Enhance, nonlinear",119
"x2","x6",0.26338090591271,0.0276463837796423,0.753582479647863,3.15944603812568e-10,"Enhance, nonlinear",119
"x2","gc_x1",0.26338090591271,0.348688307475899,0.678238133826667,7.55053131129557e-10,"Enhance, nonlinear",119
"x3","x6",0.027852423845543,0.0276463837796423,0.28606489384044,0.00412918799271067,"Enhance, nonlinear",119
"x3","gc_x1",0.027852423845543,0.348688307475899,0.497039372637893,5.49090661827734e-10,"Enhance, nonlinear",119
"x6","gc_x1",0.0276463837796423,0.348688307475899,0.529636451667365,6.96739776984145e-10,"Enhance, nonlinear",119
"x1","x2",0.115690315762164,0.204446825629784,0.429644085630867,2.15629214483926e-08,"Enhance, nonlinear",120
"x1","x3",0.115690315762164,0.275863701096213,0.420746492765798,1.33216637721034e-09,"Enhance, nonlinear",120
"x1","x6",0.115690315762164,0.164828574728281,0.394865610817888,1.16860798815566e-09,"Enhance, nonlinear",120
"x1","gc_x1",0.115690315762164,0.0293137596887234,0.203324121946176,0.0285297946328964,"Enhance, nonlinear",120
"x2","x3",0.204446825629784,0.275863701096213,0.513132055702305,4.41172431919767e-10,"Enhance, nonlinear",120
"x2","x6",0.204446825629784,0.164828574728281,0.471223229630534,5.28790441323146e-07,"Enhance, nonlinear",120
"x2","gc_x1",0.204446825629784,0.0293137596887234,0.37261406292118,1.35463898431887e-07,"Enhance, nonlinear",120
"x3","x6",0.275863701096213,0.164828574728281,0.424667574704147,2.44708140417771e-08,"Enhance, bi-",120
"x3","gc_x1",0.275863701096213,0.0293137596887234,0.323192573872786,5.22613485655077e-05,"Enhance, nonlinear",120
"x6","gc_x1",0.164828574728281,0.0293137596887234,0.314393266758398,2.93724693413155e-05,"Enhance, nonlinear",120
"x1","x2",0.42372194031845,0.167333596744371,0.526577797806379,4.28591273582413e-10,"Enhance, bi-",121
"x1","x3",0.42372194031845,0.0997918169316777,0.45179302254309,3.36970007452919e-10,"Enhance, bi-",121
"x1","x6",0.42372194031845,0.1275364672653,0.557720076142182,6.87509604802017e-10,"Enhance, nonlinear",121
"x1","gc_x1",0.42372194031845,0.0947427673056429,0.452022622452746,9.9496718641845e-09,"Enhance, bi-",121
"x2","x3",0.167333596744371,0.0997918169316777,0.316225125246995,1.12148745845531e-09,"Enhance, nonlinear",121
"x2","x6",0.167333596744371,0.1275364672653,0.528307663539563,4.36395586334015e-10,"Enhance, nonlinear",121
"x2","gc_x1",0.167333596744371,0.0947427673056429,0.395945338063598,3.68817090090623e-07,"Enhance, nonlinear",121
"x3","x6",0.0997918169316777,0.1275364672653,0.218831347793534,0.000124409453407304,"Enhance, bi-",121
"x3","gc_x1",0.0997918169316777,0.0947427673056429,0.206994767706929,5.20044077693127e-05,"Enhance, nonlinear",121
"x6","gc_x1",0.1275364672653,0.0947427673056429,0.253650079326806,0.00243771474099264,"Enhance, nonlinear",121
"x1","x2",0.296301595330819,0.0973366131430875,0.432934685519054,2.72967326520046e-09,"Enhance, nonlinear",122
"x1","x3",0.296301595330819,0.00637746061965927,0.370818224451516,3.88197499590071e-07,"Enhance, nonlinear",122
"x1","x6",0.296301595330819,0.0264555374667853,0.370586827779455,6.28937346647263e-10,"Enhance, nonlinear",122
"x1","gc_x1",0.296301595330819,0.0267291511957121,0.351772322258597,4.02111455244381e-10,"Enhance, nonlinear",122
"x2","x3",0.0973366131430875,0.00637746061965927,0.124895013361928,0.242271079153975,"Enhance, nonlinear",122
"x2","x6",0.0973366131430875,0.0264555374667853,0.27362767469146,2.74455894244685e-06,"Enhance, nonlinear",122
"x2","gc_x1",0.0973366131430875,0.0267291511957121,0.157950568134776,0.412372945999433,"Enhance, nonlinear",122
"x3","x6",0.00637746061965927,0.0264555374667853,0.0521488209512528,0.852810877620022,"Enhance, nonlinear",122
"x3","gc_x1",0.00637746061965927,0.0267291511957121,0.0868575056169869,0.358662059075455,"Enhance, nonlinear",122
"x6","gc_x1",0.0264555374667853,0.0267291511957121,0.137662224202016,0.0256253386748452,"Enhance, nonlinear",122
"x1","x2",0.344518568018749,0.249827288220653,0.542802606753848,3.85509624223346e-10,"Enhance, bi-",123
"x1","x3",0.344518568018749,0.0309322703443754,0.510245730323781,7.92677590233382e-10,"Enhance, nonlinear",123
"x1","x6",0.344518568018749,0.0227479656239203,0.502309507047246,5.70098190877388e-10,"Enhance, nonlinear",123
"x1","gc_x1",0.344518568018749,0.274434957566262,0.473594123672007,9.04460173423161e-10,"Enhance, bi-",123
"x2","x3",0.249827288220653,0.0309322703443754,0.527666596869997,3.32833427485468e-10,"Enhance, nonlinear",123
"x2","x6",0.249827288220653,0.0227479656239203,0.760083125429429,5.91057092158565e-10,"Enhance, nonlinear",123
"x2","gc_x1",0.249827288220653,0.274434957566262,0.668642499821733,7.08205605270962e-10,"Enhance, nonlinear",123
"x3","x6",0.0309322703443754,0.0227479656239203,0.229029332490311,0.00714992471662057,"Enhance, nonlinear",123
"x3","gc_x1",0.0309322703443754,0.274434957566262,0.412074776548315,5.82343284705189e-10,"Enhance, nonlinear",123
"x6","gc_x1",0.0227479656239203,0.274434957566262,0.429141234114128,3.31667027175797e-10,"Enhance, nonlinear",123
"x1","x2",0.251231808127769,0.268567066931051,0.496051697827155,3.50301343488013e-10,"Enhance, bi-",124
"x1","x3",0.251231808127769,0.024862149798491,0.42395044136239,6.81267486868364e-10,"Enhance, nonlinear",124
"x1","x6",0.251231808127769,0.0227591600320365,0.335604795373391,3.33642558025815e-10,"Enhance, nonlinear",124
"x1","gc_x1",0.251231808127769,0.181719621618545,0.345456639797309,7.7956230359888e-10,"Enhance, bi-",124
"x2","x3",0.268567066931051,0.024862149798491,0.535529135224302,3.17163184604397e-10,"Enhance, nonlinear",124
"x2","x6",0.268567066931051,0.0227591600320365,0.59538660708904,6.19982731819846e-10,"Enhance, nonlinear",124
"x2","gc_x1",0.268567066931051,0.181719621618545,0.612698473678852,6.76682931910477e-10,"Enhance, nonlinear",124
"x3","x6",0.024862149798491,0.0227591600320365,0.1648099061748,0.00188339495021705,"Enhance, nonlinear",124
"x3","gc_x1",0.024862149798491,0.181719621618545,0.299777897828175,4.45568582030376e-10,"Enhance, nonlinear",124
"x6","gc_x1",0.0227591600320365,0.181719621618545,0.293916423240541,4.82202833218537e-10,"Enhance, nonlinear",124
"x1","x2",0.224220249283593,0.240966319673048,0.48701218118971,5.63064261882573e-10,"Enhance, nonlinear",125
"x1","x3",0.224220249283593,0.133606746067102,0.500567533196848,7.68221708469241e-10,"Enhance, nonlinear",125
"x1","x6",0.224220249283593,0.0445793661640348,0.294434237455873,3.53570602407149e-06,"Enhance, nonlinear",125
"x1","gc_x1",0.224220249283593,0.284085364013256,0.393693038600676,5.53124435143104e-10,"Enhance, bi-",125
"x2","x3",0.240966319673048,0.133606746067102,0.579552918883969,4.41182423926989e-10,"Enhance, nonlinear",125
"x2","x6",0.240966319673048,0.0445793661640348,0.647463177435299,9.76861702639553e-10,"Enhance, nonlinear",125
"x2","gc_x1",0.240966319673048,0.284085364013256,0.663242373901704,8.61839932753128e-10,"Enhance, nonlinear",125
"x3","x6",0.133606746067102,0.0445793661640348,0.453189491000556,6.85921541787593e-10,"Enhance, nonlinear",125
"x3","gc_x1",0.133606746067102,0.284085364013256,0.442560907757918,2.86883294897677e-10,"Enhance, nonlinear",125
"x6","gc_x1",0.0445793661640348,0.284085364013256,0.423663539328229,6.48257336699487e-10,"Enhance, nonlinear",125
"x1","x2",0.404294130077934,0.080757002585779,0.512865915568006,4.41198300116241e-10,"Enhance, nonlinear",126
"x1","x3",0.404294130077934,0.0242593039879971,0.497391198097706,1.10191045177288e-09,"Enhance, nonlinear",126
"x1","x6",0.404294130077934,0.0412800619085029,0.514242851120541,9.91070225886403e-10,"Enhance, nonlinear",126
"x1","gc_x1",0.404294130077934,0.0651574984679646,0.488998753804534,3.21920934354125e-10,"Enhance, nonlinear",126
"x2","x3",0.080757002585779,0.0242593039879971,0.163394738643161,0.23294089784604,"Enhance, nonlinear",126
"x2","x6",0.080757002585779,0.0412800619085029,0.281993263837997,0.00356912402121434,"Enhance, nonlinear",126
"x2","gc_x1",0.080757002585779,0.0651574984679646,0.1386635001865,0.92808369430091,"Enhance, bi-",126
"x3","x6",0.0242593039879971,0.0412800619085029,0.116716591013793,0.427692715796124,"Enhance, nonlinear",126
"x3","gc_x1",0.0242593039879971,0.0651574984679646,0.159569015911606,0.0378502197414933,"Enhance, nonlinear",126
"x6","gc_x1",0.0412800619085029,0.0651574984679646,0.15302425161832,0.140799330494781,"Enhance, nonlinear",126
"x1","x2",0.325912299568176,0.48074970770681,0.607099866893644,8.96990592913482e-10,"Enhance, bi-",127
"x1","x3",0.325912299568176,0.328711384757463,0.629512668760297,3.75533049101762e-10,"Enhance, bi-",127
"x1","x6",0.325912299568176,0.0977824173943316,0.476643733630158,9.50291512147317e-10,"Enhance, nonlinear",127
"x1","gc_x1",0.325912299568176,0.309271261752707,0.47991594248686,8.48574099876487e-10,"Enhance, bi-",127
"x2","x3",0.48074970770681,0.328711384757463,0.640590346717684,4.50520509787111e-10,"Enhance, bi-",127
"x2","x6",0.48074970770681,0.0977824173943316,0.701686092804288,3.5112490692768e-10,"Enhance, nonlinear",127
"x2","gc_x1",0.48074970770681,0.309271261752707,0.667174037286039,6.21639850706401e-10,"Enhance, bi-",127
"x3","x6",0.328711384757463,0.0977824173943316,0.503868374575853,1.01562613874506e-09,"Enhance, nonlinear",127
"x3","gc_x1",0.328711384757463,0.309271261752707,0.560082068547277,3.30855121077889e-10,"Enhance, bi-",127
"x6","gc_x1",0.0977824173943316,0.309271261752707,0.467311997058424,8.29545210301319e-10,"Enhance, nonlinear",127
"x1","x2",0.33655336757432,0.475443985312623,0.649488437033512,8.04363464723679e-10,"Enhance, bi-",128
"x1","x3",0.33655336757432,0.421320958738044,0.686409044236034,6.41841135795573e-10,"Enhance, bi-",128
"x1","x6",0.33655336757432,0.175014669371285,0.44677244758956,9.00333585462931e-10,"Enhance, bi-",128
"x1","gc_x1",0.33655336757432,0.218273081785657,0.4640690388771,8.77493633311133e-10,"Enhance, bi-",128
"x2","x3",0.475443985312623,0.421320958738044,0.695709350558725,8.64825877577857e-10,"Enhance, bi-",128
"x2","x6",0.475443985312623,0.175014669371285,0.749686986936289,3.85672938030268e-10,"Enhance, nonlinear",128
"x2","gc_x1",0.475443985312623,0.218273081785657,0.620371915234049,5.4249593706146e-10,"Enhance, bi-",128
"x3","x6",0.421320958738044,0.175014669371285,0.602065594390536,8.46567260737174e-10,"Enhance, nonlinear",128
"x3","gc_x1",0.421320958738044,0.218273081785657,0.556897776867068,4.97667906884658e-10,"Enhance, bi-",128
"x6","gc_x1",0.175014669371285,0.218273081785657,0.483059504139446,5.74098990568928e-10,"Enhance, nonlinear",128
"x1","x2",0.368898324842507,0.129765330618208,0.486488314150705,8.60111093459182e-10,"Enhance, bi-",129
"x1","x3",0.368898324842507,0.127479576739868,0.389513144478591,4.92439914845377e-07,"Enhance, bi-",129
"x1","x6",0.368898324842507,0.193916790822355,0.502723781878192,9.29745946898208e-10,"Enhance, bi-",129
"x1","gc_x1",0.368898324842507,0.00235792799661849,0.394302270599283,9.95875937270796e-10,"Enhance, nonlinear",129
"x2","x3",0.129765330618208,0.127479576739868,0.305188568912674,6.72420257696871e-07,"Enhance, nonlinear",129
"x2","x6",0.129765330618208,0.193916790822355,0.551903156634607,5.59988500015152e-10,"Enhance, nonlinear",129
"x2","gc_x1",0.129765330618208,0.00235792799661849,0.145550752169529,0.74809634178679,"Enhance, nonlinear",129
"x3","x6",0.127479576739868,0.193916790822355,0.37218953810424,5.33049937523344e-10,"Enhance, nonlinear",129
"x3","gc_x1",0.127479576739868,0.00235792799661849,0.203680532391067,1.61553574768991e-05,"Enhance, nonlinear",129
"x6","gc_x1",0.193916790822355,0.00235792799661849,0.319016573169065,3.69523439625041e-08,"Enhance, nonlinear",129
"x1","x2",0.191867871349162,0.21686530428024,0.468694052389525,5.49557732654193e-10,"Enhance, nonlinear",130
"x1","x3",0.191867871349162,0.107860287463926,0.364942827991622,4.60953719638724e-10,"Enhance, nonlinear",130
"x1","x6",0.191867871349162,0.115164839310998,0.393219363575319,4.26707558176531e-10,"Enhance, nonlinear",130
"x1","gc_x1",0.191867871349162,0.0363052899402767,0.273561668251622,5.32802723052228e-08,"Enhance, nonlinear",130
"x2","x3",0.21686530428024,0.107860287463926,0.367587463134775,6.58700316513716e-10,"Enhance, nonlinear",130
"x2","x6",0.21686530428024,0.115164839310998,0.472435394418089,5.12438425026573e-10,"Enhance, nonlinear",130
"x2","gc_x1",0.21686530428024,0.0363052899402767,0.281794056786165,1.57906811067976e-05,"Enhance, nonlinear",130
"x3","x6",0.107860287463926,0.115164839310998,0.262217639755697,2.1558151632739e-06,"Enhance, nonlinear",130
"x3","gc_x1",0.107860287463926,0.0363052899402767,0.208105188649136,8.48469112968431e-07,"Enhance, nonlinear",130
"x6","gc_x1",0.115164839310998,0.0363052899402767,0.208678441073613,0.00159566503262309,"Enhance, nonlinear",130
"x1","x2",0.323991010694702,0.430013542985824,0.611704147336469,7.41845807006314e-10,"Enhance, bi-",131
"x1","x3",0.323991010694702,0.348828910543548,0.645527906562174,9.83923498232286e-10,"Enhance, bi-",131
"x1","x6",0.323991010694702,0.0925574644127183,0.428952785576863,6.55386522829815e-10,"Enhance, nonlinear",131
"x1","gc_x1",0.323991010694702,0.219263715833565,0.454833426864666,5.20662624126089e-10,"Enhance, bi-",131
"x2","x3",0.430013542985824,0.348828910543548,0.656885127878791,3.3858094106165e-10,"Enhance, bi-",131
"x2","x6",0.430013542985824,0.0925574644127183,0.722916717827257,6.95236090919593e-10,"Enhance, nonlinear",131
"x2","gc_x1",0.430013542985824,0.219263715833565,0.600188443194288,6.12195072413613e-10,"Enhance, bi-",131
"x3","x6",0.348828910543548,0.0925574644127183,0.56984378895923,7.03026969972598e-10,"Enhance, nonlinear",131
"x3","gc_x1",0.348828910543548,0.219263715833565,0.5154381518922,3.89954180057828e-10,"Enhance, bi-",131
"x6","gc_x1",0.0925574644127183,0.219263715833565,0.452596533767207,4.39588032641325e-10,"Enhance, nonlinear",131
"x1","x2",0.374285038968015,0.0290813000294338,0.452224692853948,2.04931622016513e-06,"Enhance, nonlinear",132
"x1","x3",0.374285038968015,0.0570368658681617,0.656766448288763,8.406713103426e-10,"Enhance, nonlinear",132
"x1","x6",0.374285038968015,0.0974541302702437,0.571540849164029,4.97130669963042e-10,"Enhance, nonlinear",132
"x1","gc_x1",0.374285038968015,0.0481991808202014,0.421852543812939,8.43798986238653e-09,"Enhance, bi-",132
"x2","x3",0.0290813000294338,0.0570368658681617,0.229101664014602,0.246600931000559,"Enhance, nonlinear",132
"x2","x6",0.0290813000294338,0.0974541302702437,0.465808193023078,7.46691619923912e-06,"Enhance, nonlinear",132
"x2","gc_x1",0.0290813000294338,0.0481991808202014,0.162477074302831,0.310182138671643,"Enhance, nonlinear",132
"x3","x6",0.0570368658681617,0.0974541302702437,0.23563409885947,0.244589571747262,"Enhance, nonlinear",132
"x3","gc_x1",0.0570368658681617,0.0481991808202014,0.204658764327195,0.0433052379711032,"Enhance, nonlinear",132
"x6","gc_x1",0.0974541302702437,0.0481991808202014,0.167103021704075,0.815775017862229,"Enhance, nonlinear",132
"x1","x2",0.335447869595171,0.0284579605789721,0.414448305617761,0.000346074285856535,"Enhance, nonlinear",133
"x1","x3",0.335447869595171,0.0451327081025679,0.608550100745305,6.40839270538152e-10,"Enhance, nonlinear",133
"x1","x6",0.335447869595171,0.103375500670972,0.566283302475585,6.13630701806755e-10,"Enhance, nonlinear",133
"x1","gc_x1",0.335447869595171,0.067906628828859,0.42066130057805,2.00032659869454e-06,"Enhance, nonlinear",133
"x2","x3",0.0284579605789721,0.0451327081025679,0.240686817709494,0.0673191749833325,"Enhance, nonlinear",133
"x2","x6",0.0284579605789721,0.103375500670972,0.454439907385541,0.000320455217292182,"Enhance, nonlinear",133
"x2","gc_x1",0.0284579605789721,0.067906628828859,0.158239595002404,0.666416893155082,"Enhance, nonlinear",133
"x3","x6",0.0451327081025679,0.103375500670972,0.215339003762873,0.723227306396803,"Enhance, nonlinear",133
"x3","gc_x1",0.0451327081025679,0.067906628828859,0.228900358657337,0.114946738082571,"Enhance, nonlinear",133
"x6","gc_x1",0.103375500670972,0.067906628828859,0.24847589299186,0.225000269077892,"Enhance, nonlinear",133
"x1","x2",0.0311530296478252,0.0781398558220009,0.166520735965905,0.999967564035156,"Enhance, nonlinear",134
"x1","x3",0.0311530296478252,0.512946089145295,0.593650686782552,0.000195743121050862,"Enhance, nonlinear",134
"x1","x6",0.0311530296478252,0.204005699874485,0.30626163263539,0.153259772265916,"Enhance, nonlinear",134
"x1","gc_x1",0.0311530296478252,0.0321063277088192,0.120636636626096,0.99946937571693,"Enhance, nonlinear",134
"x2","x3",0.0781398558220009,0.512946089145295,0.591209282442163,0.000223096848673499,"Enhance, nonlinear",134
"x2","x6",0.0781398558220009,0.204005699874485,0.424807863791511,0.932888708652417,"Enhance, nonlinear",134
"x2","gc_x1",0.0781398558220009,0.0321063277088192,0.17510459166328,0.999850403601255,"Enhance, nonlinear",134
"x3","x6",0.512946089145295,0.204005699874485,0.570333229684133,1.61156895894798e-06,"Enhance, bi-",134
"x3","gc_x1",0.512946089145295,0.0321063277088192,0.552633973257169,5.09999550479812e-07,"Enhance, nonlinear",134
"x6","gc_x1",0.204005699874485,0.0321063277088192,0.281649967944068,0.983253749711247,"Enhance, nonlinear",134
"x1","x2",0.211691597779917,0.377578820607322,0.446443596421416,1.82118173874812e-08,"Enhance, bi-",135
"x1","x3",0.211691597779917,0.239653194727689,0.47311205718475,1.22111384337487e-08,"Enhance, nonlinear",135
"x1","x6",0.211691597779917,0.145063553094024,0.454321887027725,3.56777540622133e-07,"Enhance, nonlinear",135
"x1","gc_x1",0.211691597779917,0.299901672959374,0.506886219762082,8.87250495296144e-10,"Enhance, bi-",135
"x2","x3",0.377578820607322,0.239653194727689,0.514781152312464,9.52887890814935e-09,"Enhance, bi-",135
"x2","x6",0.377578820607322,0.145063553094024,0.750844556309607,7.21204762577088e-10,"Enhance, nonlinear",135
"x2","gc_x1",0.377578820607322,0.299901672959374,0.675579831247811,2.39615660646564e-10,"Enhance, bi-",135
"x3","x6",0.239653194727689,0.145063553094024,0.539020021061344,5.32783372975132e-09,"Enhance, nonlinear",135
"x3","gc_x1",0.239653194727689,0.299901672959374,0.466930302339283,1.61323154834747e-09,"Enhance, bi-",135
"x6","gc_x1",0.145063553094024,0.299901672959374,0.538997097650403,9.00505670031748e-10,"Enhance, nonlinear",135
"x1","x2",0.209569289950552,0.25015608056948,0.417975196769352,9.09562203332825e-10,"Enhance, bi-",136
"x1","x3",0.209569289950552,0.0178025738203269,0.321595240236618,1.50576207058606e-09,"Enhance, nonlinear",136
"x1","x6",0.209569289950552,0.0157878325469907,0.313942883336587,2.32051378112885e-10,"Enhance, nonlinear",136
"x1","gc_x1",0.209569289950552,0.0441077365608389,0.263404474309813,1.92200237947304e-07,"Enhance, nonlinear",136
"x2","x3",0.25015608056948,0.0178025738203269,0.278232038169237,9.28279786371888e-10,"Enhance, nonlinear",136
"x2","x6",0.25015608056948,0.0157878325469907,0.417018880812877,3.73812758525105e-10,"Enhance, nonlinear",136
"x2","gc_x1",0.25015608056948,0.0441077365608389,0.330349372018398,9.51867695775377e-10,"Enhance, nonlinear",136
"x3","x6",0.0178025738203269,0.0157878325469907,0.0955239465944879,0.24163621862431,"Enhance, nonlinear",136
"x3","gc_x1",0.0178025738203269,0.0441077365608389,0.134958250004721,0.000561179206916007,"Enhance, nonlinear",136
"x6","gc_x1",0.0157878325469907,0.0441077365608389,0.122847602412527,0.00248839504842957,"Enhance, nonlinear",136
"x1","x2",0.27908344615549,0.294618687610556,0.510517450501513,5.8941895808573e-10,"Enhance, bi-",137
"x1","x3",0.27908344615549,0.248366653150665,0.569520922671532,3.38394645638118e-10,"Enhance, nonlinear",137
"x1","x6",0.27908344615549,0.0338252639864172,0.380691199613881,3.41315424812194e-08,"Enhance, nonlinear",137
"x1","gc_x1",0.27908344615549,0.288323662036281,0.422384232986719,9.69269109418747e-10,"Enhance, bi-",137
"x2","x3",0.294618687610556,0.248366653150665,0.569148996434127,5.42765166144932e-10,"Enhance, nonlinear",137
"x2","x6",0.294618687610556,0.0338252639864172,0.650545794517644,3.21527471314198e-10,"Enhance, nonlinear",137
"x2","gc_x1",0.294618687610556,0.288323662036281,0.638857167260311,8.19500023396813e-10,"Enhance, nonlinear",137
"x3","x6",0.248366653150665,0.0338252639864172,0.46433630025741,9.93081616940117e-10,"Enhance, nonlinear",137
"x3","gc_x1",0.248366653150665,0.288323662036281,0.514554398098135,3.16851211934477e-10,"Enhance, bi-",137
"x6","gc_x1",0.0338252639864172,0.288323662036281,0.435483110137927,7.62717555780057e-10,"Enhance, nonlinear",137
"x1","x2",0.216928113789138,0.020122016479913,0.375102893913597,0.326182572964131,"Enhance, nonlinear",138
"x1","x3",0.216928113789138,0.0448827031072553,0.260575990722144,0.351847277909039,"Enhance, bi-",138
"x1","x6",0.216928113789138,0.0279031568713543,0.324616804214819,0.113559169891556,"Enhance, nonlinear",138
"x1","gc_x1",0.216928113789138,0.082850937819752,0.373246310297207,0.00857870420947682,"Enhance, nonlinear",138
"x2","x3",0.020122016479913,0.0448827031072553,0.121875050690302,0.970357516779936,"Enhance, nonlinear",138
"x2","x6",0.020122016479913,0.0279031568713543,0.314205564743389,0.220202697005206,"Enhance, nonlinear",138
"x2","gc_x1",0.020122016479913,0.082850937819752,0.168346611054682,0.999606591328464,"Enhance, nonlinear",138
"x3","x6",0.0448827031072553,0.0279031568713543,0.128617455936379,0.84027114351543,"Enhance, nonlinear",138
"x3","gc_x1",0.0448827031072553,0.082850937819752,0.142047216310155,0.542064521125557,"Enhance, nonlinear",138
"x6","gc_x1",0.0279031568713543,0.082850937819752,0.218126741188645,0.732798884011962,"Enhance, nonlinear",138
"x1","x2",0.15802537097385,0.219397484350034,0.476942579638335,3.98979183025006e-10,"Enhance, nonlinear",139
"x1","x3",0.15802537097385,0.166784381135458,0.365098051593377,8.16397949243708e-10,"Enhance, nonlinear",139
"x1","x6",0.15802537097385,0.127351970761947,0.405463895451982,4.52523796212745e-10,"Enhance, nonlinear",139
"x1","gc_x1",0.15802537097385,0.0271422526912319,0.242293233847176,0.000190777440891576,"Enhance, nonlinear",139
"x2","x3",0.219397484350034,0.166784381135458,0.414230629894286,3.01160651972054e-10,"Enhance, nonlinear",139
"x2","x6",0.219397484350034,0.127351970761947,0.459227255739253,2.75578940778232e-08,"Enhance, nonlinear",139
"x2","gc_x1",0.219397484350034,0.0271422526912319,0.347983748291288,1.90569701685739e-07,"Enhance, nonlinear",139
"x3","x6",0.166784381135458,0.127351970761947,0.329210919009523,9.31779776780495e-07,"Enhance, nonlinear",139
"x3","gc_x1",0.166784381135458,0.0271422526912319,0.236932105703606,3.67799641924904e-05,"Enhance, nonlinear",139
"x6","gc_x1",0.127351970761947,0.0271422526912319,0.234889349469872,0.002926519053295,"Enhance, nonlinear",139
"x1","x2",0.332246230428731,0.0152817391323646,0.463790545338648,5.84493009547771e-09,"Enhance, nonlinear",140
"x1","x3",0.332246230428731,0.0458222736509543,0.567338545833215,4.30165791875936e-10,"Enhance, nonlinear",140
"x1","x6",0.332246230428731,0.118411538011937,0.5206070000505,7.33596405844139e-10,"Enhance, nonlinear",140
"x1","gc_x1",0.332246230428731,0.105458017840764,0.405283296690388,8.15384304519995e-09,"Enhance, bi-",140
"x2","x3",0.0152817391323646,0.0458222736509543,0.148697978933777,0.554157491657675,"Enhance, nonlinear",140
"x2","x6",0.0152817391323646,0.118411538011937,0.436874282156041,1.85675563812993e-09,"Enhance, nonlinear",140
"x2","gc_x1",0.0152817391323646,0.105458017840764,0.246552499732847,0.00526393912562739,"Enhance, nonlinear",140
"x3","x6",0.0458222736509543,0.118411538011937,0.250803593295123,0.0160190690446368,"Enhance, nonlinear",140
"x3","gc_x1",0.0458222736509543,0.105458017840764,0.213284974122364,4.25388973803731e-05,"Enhance, nonlinear",140
"x6","gc_x1",0.118411538011937,0.105458017840764,0.232227092975506,0.0146310030634118,"Enhance, nonlinear",140
"x1","x2",0.383036737922231,0.12353478420403,0.562691512015192,0.000601423643379562,"Enhance, nonlinear",141
"x1","x3",0.383036737922231,0.10065698514468,0.426028415565641,7.13271025317708e-05,"Enhance, bi-",141
"x1","x6",0.383036737922231,0.230503073187462,0.492237211059327,0.0013982922532837,"Enhance, bi-",141
"x1","gc_x1",0.383036737922231,0.257856020184251,0.539011284648178,1.38357655776744e-07,"Enhance, bi-",141
"x2","x3",0.12353478420403,0.10065698514468,0.319945643892745,0.0989967299354554,"Enhance, nonlinear",141
"x2","x6",0.12353478420403,0.230503073187462,0.480585151027452,0.000185771692902459,"Enhance, nonlinear",141
"x2","gc_x1",0.12353478420403,0.257856020184251,0.339901391120248,0.363729198565969,"Enhance, bi-",141
"x3","x6",0.10065698514468,0.230503073187462,0.349040615114657,0.0566983436288594,"Enhance, nonlinear",141
"x3","gc_x1",0.10065698514468,0.257856020184251,0.357537056270035,0.01804384686663,"Enhance, bi-",141
"x6","gc_x1",0.230503073187462,0.257856020184251,0.482834751788528,1.9996080768081e-05,"Enhance, bi-",141
