x,y,EVI,NDVI,LST,P,T,PH,watercontent,elevation,slope,P_climate,sig.P_climate,LST_climate,sig.LST_climate,water_soil,sig.water_soil,NDVI_plant,sig.NDVI_plant,soil_plant,sig.soil_plant,climate_plant,sig.climate_plant,climate_soil,sig.climate_soil
86.586,28.0466,-1.32171138174586,-1.21748725607048,-2.38254814807671,1.58481687391541,-1.18912642851342,-0.917134285705535,1.35154036931474,1.16021651795473,1.06050151191522,-0.484886700148123,0.0000000486172195834911,0.908908274710284,0,-0.542072086711508,0.0000000061583420585265,0.823810329705941,0,0.118277870421388,0.183596319155416,0.407190919503012,0.00269216930903893,0.910169856779424,0.00000178500357517208
92.3779,28.0467,-0.513759169259322,-0.397254546381791,0.565552339755743,1.80677366507403,-0.0721619840849151,0.62152565575241,-0.383312169395623,-0.0482569865666713,1.21002288202166,-0.432328699703785,0.000174788610743049,1.05402721943848,0.000000556195385303937,-0.785637512292898,0,0.965332372262532,0,-0.789404766150819,0.016358633708792,1.21429991625072,0.000253416895467984,0.855202870123578,0.00000386570145272103
89.1575,28.0727,-0.0631324089848669,-0.228631275871043,-0.490636463730767,0.684252843857248,-0.277520975239116,0.401576341868469,-0.540850180310128,0.512970706599495,-0.27294637304513,-0.480657875272174,0.000000546806343981743,0.995636528634268,0.000000000000296873636784767,-0.810475950272046,0,1.04351482920669,0,-1.11202478463066,0.0000000103988870847616,0.740159163809795,0.0000806496188330286,0.157079145545253,0.617600085130331
92.2418,28.0885,-0.53902606191811,-0.417655838966621,-0.910468632514262,1.3020315877145,-0.16667243942512,-0.436294092029971,-0.0867901978077754,1.07246983166758,0.244415659784931,-0.459867268386194,0.000119274541710679,1.04734197428633,0.000000820655737143738,-0.781602035078845,0,0.959682294029159,0,-0.790140187763023,0.0197604335343482,1.20625024958435,0.000449562522120139,0.856312627434695,0.00000490349620840824
99.2208,28.091,1.12840730828373,1.48561159706311,-0.709135170571638,2.37173410285333,1.40015439860168,-2.09285108008809,0.944109362782492,-1.04341987574495,1.40586716606925,0.0132323354901513,0.882247714853107,0.85007077098803,0.000000000000000222044604925031,-0.577977223600891,0.0000000292724604555872,0.923902193105528,0,-0.180011464609992,0.148700119918775,0.907845154573404,0.00000000983997550108029,0.428179299127213,0.0147407447183519
88.5648,28.1226,-0.421626901537473,-0.392148898183952,0.0689206226077269,1.10087828102296,-0.781258097456204,0.0267123784395719,-0.901770407134271,0.958115057364523,-0.101181248396266,-0.457060967555909,0.00000179973716907256,1.00609130529493,0.00000000000710320691155175,-0.796051215666416,0,1.05262726123816,0,-1.15572488808262,0.0000000302257954221119,0.916427008801931,0.000791658162687003,0.129990166286977,0.748991845532701
92.464,28.1585,-0.346317367782724,-0.0203861978871032,0.359415636040976,1.3995526385744,0.348542370849683,0.393541094176325,0.218397318403507,-0.0846705813391129,1.59192504673456,-0.407967260270496,0.000359755627520109,1.04879394830864,0.00000101852859057949,-0.786880492008492,0,0.976178434694928,0,-0.921730193242542,0.00753535901751556,1.28768337929618,0.000193652038405379,0.84648021393978,0.00000462786082855438
91.1033,28.1741,0.718320376199046,0.996138274948343,0.0606299252274601,2.6438701512514,0.202551182461802,0.0422516678654696,0.377841241225321,-0.394009045211032,1.07097067734181,-0.43458518003958,0.0000327265914481512,0.992630614015941,0.0000000000523108223404734,-0.814530410356881,0,1.01894617131435,0,-1.39023081163602,0.00000801174412501382,1.17838526111482,0.0000555432713731374,0.675627747238873,0.00000531464782294044
92.4711,28.177,-0.367622399965801,-0.0588547650091904,0.423078854683251,1.27228489873913,0.42983568804709,0.410149052818681,0.286310070705605,0.0230085297254499,1.22492751346832,-0.413099011004395,0.000321173109719242,1.04585417767601,0.000000898061728538124,-0.787426158920296,0,0.979285328153059,0,-0.965049377132971,0.00456676731627237,1.29987472108023,0.000158416371016656,0.838100976371883,0.00000398580350213784
98.9463,28.2133,0.38148917777343,0.715364555712045,-1.6847385399982,2.54561712820197,1.4193140696509,-2.43601010476947,1.32657665888767,-0.45196502981843,1.22610871236531,-0.00957596856982062,0.913999504483997,0.863432133673668,0.000000000000000666133814775094,-0.571191088263759,0.0000000138712397124152,0.926667883270685,0,-0.253321725169248,0.0704553624683291,0.941768085527941,0.0000000298383269203839,0.458210136692699,0.00637741414380533
