"GC_Induscale","GC_IT","GC_Income","GC_Sexrat","GC_Houseown","GC_Indemp","GC_Indcom","GC_Hiedu"
0.919463469318942,0.718690151216822,0.805437148136738,0.754920649647039,0.76441026682217,0.909028285653216,0.912045952888364,0.741937176234464
0.919107474474212,0.777235076476757,0.85899322212032,0.783052660724148,0.768559801946745,0.887920177301532,0.9017680203349,0.834930476527304
0.91899175742562,0.663180733475187,0.823396962296412,0.756116715543372,0.804309765990344,0.897629540133256,0.907669229866777,0.751424930151938
0.919011480397119,0.496163330608121,0.87859528019454,0.727267113249477,0.875973848589245,0.894228490492341,0.907131167716333,0.709416047063555
0.919083741835761,0.662934121182974,0.901666855823644,0.783099338823567,0.8737708021569,0.910956962850194,0.901744157594123,0.783482315226458
0.961051756292853,0.89298239523994,0.953262481872531,0.787356613431406,0.876189398141373,0.83024220193737,0.931744170748444,0.872072356100091
0.956653548443624,0.887135986159205,0.957472638217595,0.792297678706814,0.878897914866707,0.786724121607339,0.924315982816169,0.850654348805953
0.964711925086059,0.891763597450229,0.958893720407549,0.790400837306529,0.889829591675436,0.832738928403515,0.931251627208397,0.86897178274152
0.919490128390563,0.839459498119425,0.809925383330257,0.731119167834827,0.746254860491982,0.914393774790747,0.929988436785387,0.860162549097066
0.919176588938411,0.8267383608505,0.831410228577555,0.760651936074612,0.793934898427446,0.905145694636519,0.914307830764283,0.809415790200913
0.919407824284373,0.89809029210929,0.88696887782031,0.688719121060086,0.856842724202032,0.893119310802012,0.92133261560787,0.895146750045412
0.919066745978767,0.530632801657747,0.846525964442076,0.763571077553778,0.797350123434571,0.913331717832208,0.90119418800212,0.673005882125265
0.919292383553716,0.829085658267766,0.922842491981142,0.787232773575805,0.878412937130709,0.877283557014082,0.889334165028102,0.857218162072897
0.919287064995543,0.745700858652964,0.882349352295362,0.781749442979512,0.833192964492835,0.914730966457835,0.925951816882309,0.783718894497122
0.919209470082456,0.900748448230877,0.969715573603081,0.764652791770738,0.786234710329571,0.905479755590097,0.921537260734709,0.897666756295541
0.92291910242087,0.883756332083932,0.942682673600203,0.792997552000844,0.75676688529475,0.911125168706775,0.922455750156343,0.879297372981832
0.926873033098406,0.717868405528448,0.865655422180667,0.737199763420316,0.886790050767025,0.907305527389757,0.924512220871463,0.612888613358034
0.92653734451843,0.735263971484469,0.868450350990637,0.724004575033595,0.880622056168056,0.927246533998301,0.949145646134395,0.778812674082586
0.919183373214536,0.871690895469152,0.949548403151282,0.773817065339192,0.871224733531797,0.903944875123832,0.923957414345931,0.903388221583992
